top_comment_id,top_comment_health,top_comment_frame,article_topic,mean_thread_health
21ff53ae6f5b43c199a3c1a3c9a6cc6e,1,Other,education,1.0
898a978ba446444e9dafae6b976c5b46,1,Other,education,1.0
6caa14d0ff634b859908fd6c10a148db,1,Other,education,1.0
cedae654c6ef401c90ab00e28ca00f7a,1,Other,education,1.0
c0597be697c748499e2df34873bf1db4,1,Economic,education,1.0
43c96f4f2675488282e64778f826d868,1,Other,education,1.0
4166c0028f9c42989ed9644ec506d2d7,1,Other,education,0.6666666666666666
36fa3e253b324c43bae1460e60a85062,1,Other,education,0.5
2ae28d7524e045e0b1228e5e043d5951,0,Other,education,0.0
35f5ede1e8784df2b66b36d9375a2f12,0,Other,education,0.6
e53c7a4fce314b27b6d983e4d6942846,1,Economic,education,1.0
1c896475561a41af857bcf2086f64c5d,1,Other,russia,0.75
0eb86bdbcf714026817c121ebbaeeca4,1,Other,russia,1.0
c33d24ca3e134f208adaeb2f95327aa2,1,Political,russia,0.5
80e34534e8f949abaedad5151c8a1bc3,0,Other,russia,0.0
ac549aa499944bf89fe361c876d90f62,1,Economic,russia,0.0
5ff772ff4be24d9596e2b06df7589362,0,Other,russia,0.0
60508e5b38b04f0581915cc844c0de88,0,Other,russia,0.5
9fd520fcc4e74230920ae21a4e54232e,1,Other,russia,1.0
66fd58245c8246e49f7c0884b494944d,0,Other,russia,0.6666666666666666
98b2684ce7fc4da19b1a85daeda6e011,1,Other,russia,1.0
a101de0c7d97443a8ca1b82c92205d40,0,Other,russia,1.0
a099fd1846a84cb6992f9cd0a7146809,1,Other,russia,1.0
2b6f29df815f41c298163f473630735f,1,Political,russia,1.0
e79cf351865e476f824c09df7f523f72,1,Other,russia,1.0
318c82079041475b8b3f8ab0ef40f8b0,1,Other,russia,0.0
c0ec20201f9a46f2a2a6f0200bcfe3a0,1,Other,russia,1.0
8690f8630da847f991314d0e8d89df22,1,Security,russia,1.0
2ad021870aa1454bbe0cef2539720618,1,Opinion,russia,0.0
ce0a6771560a4262b30aa237a8aaf1ae,0,Other,russia,1.0
8a9d32eca673439fb78073fb1dacd3fe,1,Political,russia,1.0
357d842be4be40118d8d07cec63df926,0,Other,russia,0.0
51d29e62f3124e2d96cf607eb3111cb2,1,Political,russia,0.5
74dabac76f4045c9aaf6001370ab1732,1,Security,russia,1.0
7120fe7a0d16402ba4bc0c25ef303fc8,1,Cultural,russia,1.0
e5bf9825facc4cb3a208b698f3ea4068,0,Other,russia,1.0
b9583ce13be64bb7a776f8d7ce15a2ed,1,Other,russia,1.0
d4cf24c9c32c4a7dac4a7e873974246a,1,Economic,russia,0.5
4ec322c0ab0d41489f9bdf74cd05499e,1,Other,russia,0.3333333333333333
76389f554f4540b78cca4e42c7fc07c8,1,Other,russia,1.0
cb33d520be544e29912fa815d6aff242,0,Other,russia,1.0
a72b4687b98b40f2aac9cba09de06065,1,Other,russia,0.0
ab4c20320f6646639de69d660a547e6b,0,Other,russia,0.0
9334146cdb6044d5b6fef548cb8f9a86,1,Economic,climate change,0.4
3ad2ea4b3f1e4c38a14d223000277afe,1,Economic,climate change,0.0
7e5ed3e09667409b9ea5a836ada60792,1,Economic,climate change,1.0
538ea9bd68f0403280132a12bd552565,1,Economic,climate change,0.5
a0a66f96781e401eb1fbd3bf980c604a,1,Other,climate change,1.0
30e28d659b784c18b0d17db4db3b43ee,1,Economic,climate change,0.5
19b8148c78494d4eb69bcd7ece8a45b3,0,Other,climate change,1.0
c4772bd04c56434a9430ce7c7cd83ba3,1,Other,climate change,1.0
d8209925e4e346059336ff145f1acd5c,0,Economic,climate change,0.5
bd95514be5ef4934bc169d6ed6321ce7,0,Political,climate change,0.0
169ee560c3194efda6cb9d495f0f6f11,1,Other,climate change,1.0
251be463611d4ef89c0808dc2619890f,1,Economic,climate change,0.0
53f28e239ca348a8900210dbd16a5ae5,0,Other,russia,0.8
99b2300f8d2b455cbd8de31a169ca47a,1,Opinion,russia,1.0
a9e235cb5a524baf9b73afc01f267746,1,Other,russia,1.0
6b68a3b598f54b27b87ac4e73126fd56,1,Other,russia,1.0
f335c777af3c47c9b754735a78aadb31,1,Economic,russia,1.0
aaa08a42006b485f97c73770a7d29fe0,1,Other,russia,1.0
07485856e9434fd0ad05890ae8837340,1,Other,russia,1.0
ccc3aa9d13f84f9a819c60e62221c3fc,0,Other,russia,0.0
c6eb1fac25404314832e0fd0cc049121,1,Economic,russia,0.75
16361bbdde8242a09919fe9bfeb62127,0,Other,russia,0.3333333333333333
59ead0ba9bc44a3eb412e68ff224acbe,1,Political,russia,0.875
d538787393534f2596c7650983549258,1,Political,russia,0.8
ada1ea2f5ea64e228d43cb0349c55f12,1,Political,russia,1.0
0854f663ecd047d4860250501526e0a4,1,Other,russia,1.0
0f4ad27dbe114e39aec5cf3ce7a2446a,1,Other,russia,1.0
3f60f78e450242f58b629d128b807a48,0,Other,russia,1.0
fa72829dad6b4c01b7d65e4b3ff31fef,1,Morality,russia,1.0
08fc85a1385249e28d693579f641f50a,1,Political,russia,0.0
b09ac34afdec49f48e142e6745048887,1,Other,russia,0.5
95bddebfde6449c78dd23b563a01c6df,1,Other,russia,1.0
4bbc08a2a02a4a93bb58ace39173606a,1,Political,russia,0.0
be2ee98909a64033be5a0d8413d6c73e,1,Economic,russia,1.0
156d4439c4d24281a9d2cb5e564229fd,1,Economic,russia,1.0
52eb97f9c76b46d687342c946c015a40,0,Other,russia,1.0
ca606443a04146c69614b6ff792d5a27,1,Political,russia,0.0
0ecb53f9a1414c229ac14bc718fb43bc,1,Morality,russia,0.5
23b20e3769d74a01ab67c1ac6cbbfe9f,1,Political,russia,1.0
4240f63ad98a45849b51fd6f8dc0e734,0,Other,russia,0.0
f60838e8a23349988f159edc31260b12,1,Security,russia,1.0
9800a6bb55f343059d5a6c00e5a05b6e,1,Legality,russia,1.0
5f4dcecf77dc4137aa147dbf9948e6d4,1,Political,russia,0.0
35c4cfd2e9fa4a46b4af9acddac4524b,0,Other,russia,1.0
7f8e83f1bd7b48a0b6d3e368d81495fb,1,Other,russia,0.5
3e82bde2cd434af8a53b8d82053d80a5,0,Other,russia,1.0
3b3c245f7bb84523abdaa98bf1dd5556,1,Political,russia,1.0
769bac6faf3a4c9da6b7f0b8459b2619,1,Political,russia,0.75
6911a7f039424247abf37a8467c3e02e,0,Other,russia,0.4
906530f83f5846caa98a82e1f11262a4,1,Other,russia,0.0
37c7d1dd58514ac8b8b38b16e5ab255e,1,Morality,russia,1.0
39f87052c0d34597b412e3f40d18c36f,1,Other,russia,0.5
6ab5c6b0497e4944a589252e7f9ca1f4,1,Economic,russia,1.0
822214bba7444b25bb80a274638cf77c,1,Other,russia,1.0
c7858f11afd349558fc29d3862b81217,1,Legality,russia,1.0
274213a66ce64842b62920fe80064fc3,0,Political,russia,1.0
cc8af016b62b4ba2bcf6565953c5e872,1,Opinion,russia,1.0
7e850d7b1e3e449e84b0868a801c49fd,0,Other,russia,1.0
99bafa7e87d54e06ac3974fb84a09b86,1,Cultural,russia,1.0
eb4e8b2786a94999ab050f464e1331e9,0,Other,russia,1.0
edf6464e5ace4791b908c7f56fbbffc1,1,Political,russia,0.6
2f54a37374c64bc4894ff2b03a5bb9be,1,Security,russia,1.0
42c1f482cf884478b04ffae37db66e26,1,Morality,russia,0.6666666666666666
6fd19a0493bd463485e8c86327f3bca4,1,Other,russia,0.3333333333333333
f8d3b20bb03c49109e1f540a8930a19d,0,Other,russia,0.0
ceb8cb66a12943ae8c22f6e401c74303,1,Political,russia,1.0
9b10e456f6a54fa4bd2cfedc793b1564,1,Political,russia,0.5
2342b56808cc410aae6733dec5b8c0e6,0,Other,russia,1.0
1fee48f40b234cdb932d0567439a1129,1,Economic,russia,1.0
4fd980be8a864f9d84f848eb698d6d05,1,Other,russia,1.0
94b30c125cb949789f4b14776f64a992,0,Other,russia,1.0
078a5ad8d4134f0bafaf2eb86e6fbb77,1,Political,russia,1.0
8e253446a0ff4396b62c484fca84baf0,1,Political,russia,1.0
c96bff743af9423b91047eda08a7b82b,1,Political,russia,0.0
0a6f833011a14556a5fe453b59de7c36,0,Political,russia,0.5
335582662cce4e94997ab63aa4e2de6e,0,Other,russia,1.0
e8123d0739c242c58a344bf9b4126feb,1,Other,russia,1.0
5533fca1b90e4d869f0d4026619d20af,0,Other,russia,0.7428571428571429
569c3068d02746e6b4687a262fe81760,1,Political,russia,0.5
c0f52e1857b64bf19219fa3a27115980,1,Cultural,russia,0.8333333333333334
f922995fea344847877d3c0333473b86,1,Morality,russia,1.0
c01d1ae175a344cda2eb964f75b5b8c4,1,Other,russia,0.5
2ddb4b8268114666b1ac75ec4b08dccf,1,Cultural,russia,0.0
abd8c68a680642bfa61a639e29ce0cc2,1,Cultural,russia,0.0
22c7e30497eb44ac91cde074cc754edd,0,Other,russia,0.5
0a68c0deba974546b29b7e4ef3813f0e,0,Cultural,russia,0.6666666666666666
b090ebde928647de84a37261aad37d5c,0,Other,russia,0.3333333333333333
b90a156274c24bd5a84aafa81fa4991c,1,Other,russia,0.7
1894bb4fd0a84da189e78b27246b77bf,1,Political,russia,1.0
cffdc94ee218404fb5e611bf7cb6df3a,0,Economic,russia,1.0
723fe1dd7f7b4b7396a441bd6c5dde0f,0,Other,russia,1.0
fdbdab51d2bc458daae1d9c25923feaa,0,Political,russia,0.5
05373830c64141988454712fdf14abc8,1,Other,russia,1.0
9d4aefb5e90e4cfdacb9cfd7ade37917,1,Other,russia,0.7272727272727273
a2b36b8b3ea6445692733a18c68d0a18,1,Other,russia,0.75
9da5b40538b14e3db400235623eebf75,1,Security,russia,1.0
fac05cec91c643c9bb3292a456550f69,1,Political,russia,0.0
191193ae2f934fbc9d1ec75236388dd1,1,Other,russia,1.0
d6a5dcbcbad449f493dd61ffff1a3183,1,Other,russia,0.75
76e0a9a3fc504ddca8eec902f3a95619,0,Other,russia,0.6666666666666666
da92d1dc13f34047b9cd0449e7b0fe59,1,Other,russia,1.0
780dceeae92f43fab7e80540c88d4993,0,Other,russia,1.0
95441f2730184fb2918a05031147af51,1,Other,russia,0.0
f1acc4280132494293c2fb0b84b12ac7,1,Economic,russia,0.5
47e5f21ad262449fae522edda8be7ab9,1,Political,russia,1.0
99eef8b1739e4a638193c94bb43971dc,1,Cultural,russia,1.0
bd6e96297bf142bf8af648b46bf5f7ee,0,Other,russia,0.5
d00f02da4fd5456092d0edb34055c9e0,1,Legality,russia,1.0
74b31df039404a7583d9893b33651285,1,Cultural,russia,1.0
203aeb5a29084a5097373821dd6e8376,1,Other,climate change,0.75
3358182e32c14a7f9d33898315e8c3e5,0,Other,climate change,0.5
3aba3b6c5f88426d9e2de407e97178af,1,Health,climate change,1.0
867b9536904846a185afb3bdbeee476f,1,Other,climate change,1.0
2a11d1e164cd45309cfd97cf50e7da44,1,Other,climate change,1.0
3b9d662a6ba94f7c992a8a387c2d697d,0,Health,climate change,1.0
e67af8e2d5f342238528ec379c27bb46,1,Economic,climate change,1.0
a88368852d574aac9ae136a552224dd4,1,Health,climate change,1.0
6221a6cac0f642d0bbedd187f24cc7e2,1,Health,climate change,0.5
64926f73c6554af4b7582309b7929f6d,1,Health,climate change,0.6666666666666666
a31269a97e0e4b6281d151c4b7ec7b39,1,Cultural,climate change,1.0
c5ad39cf4bca47f3b47e713d906dbe58,1,Other,climate change,1.0
8c6b9c89fd614a7199a591b010d54a81,0,Other,climate change,0.9
3dd91bf884404af182da98f64a2e2163,1,Political,climate change,0.0
2778513aedfe49aea8ffb459c6a89cb1,1,Health,climate change,1.0
c176d93277384c33b710cef39ab50ff2,0,Other,climate change,0.0
382ca72493a1466a958f066feef66b9b,1,Other,climate change,1.0
2f8e9eb570724f309a5fb23247e50787,1,Health,climate change,0.7142857142857143
93b0e6adfec14169851423df51475da1,1,Other,climate change,0.6666666666666666
c55f08714b4248a6b37aa24019e1a911,1,Health,climate change,1.0
d6e0eb22c87f43ff8415b01838345ad7,1,Other,climate change,0.8
6309f38528534d59ac57e70785660e58,1,Other,climate change,1.0
e4c701a4d9b54e4980f55bb4bffca87a,1,Political,climate change,0.5
b2ce9936aa584abdbe66794d01833e74,0,Other,climate change,0.0
720667d2b80f4b729c64c791d4c17bc3,1,Health,climate change,0.7142857142857143
1b11d6c5d8e94ae8a05f6f38fb0b8047,1,Opinion,climate change,1.0
aaf1d65eed9a4302811c09d1fe252c3e,0,Health,climate change,1.0
73c6687300a8449c8328d5047aabc228,1,Political,healthcare,1.0
09faac4a318b4116857134744a5f30a6,1,Economic,healthcare,1.0
f27632a95abc49a595aee65c6d751876,1,Political,healthcare,0.5
1565a9720fdf4db797e4ec055b111c26,1,Health,healthcare,0.75
0ccc8473e545427f82ab697732ed2c23,1,Health,healthcare,1.0
6ed07a457b6f4cca97029ad4fb22267f,1,Economic,healthcare,0.0
7bc8b0f4f6c34f2e86223fb1e6cd77d7,1,Political,healthcare,1.0
fcbefe0c747147c0b09eaeebc20510aa,1,Other,healthcare,1.0
0e20f89cb8e24526920dc4f32c47db0c,1,Economic,healthcare,0.75
949b207c40134a3db737162319601f46,1,Political,climate change,0.7333333333333333
5f432e0241e04327ad02e2bd2903aaa0,0,Other,climate change,1.0
4ce800d103264a03a11d7f1e7709fb46,0,Other,climate change,0.6666666666666666
b2051653075245e9a298650e42172fe1,1,Other,climate change,0.75
7046e2df83cf4709a98a45dbbb333755,1,Political,climate change,1.0
828f75050c9f45c4b3ac3be39682ae85,1,Health,climate change,1.0
1d249c916ba04765adb3de1eea86ba4b,1,Other,climate change,1.0
b3a51692eeab49d3b7d74c9677d3e8a5,1,Other,climate change,0.6666666666666666
83e58a7882044bc0996812e503ba21a8,1,Other,climate change,1.0
46e8846ea4a244b9935ad16f29c6efaf,1,Political,climate change,1.0
e4dd736c3f69464c92d53a42fdd974cd,1,Other,climate change,1.0
8acb8711cfeb49dfbdc97eee98ef05e6,1,Other,climate change,1.0
df04f41244774fe3bc34426adaa5f057,1,Other,climate change,1.0
ca402aeb199442f1a51162cc62dd948a,0,Other,climate change,1.0
80eb75acde8847909d524661bf967405,1,Other,climate change,0.0
a6b0ecebbefc497d8b89b2a80559c0ec,0,Other,climate change,0.4
a43c5b3068de43eb82930146d7db4ff6,1,Other,climate change,0.6666666666666666
5ee47be26b8440b69bd9497e4f352136,1,Political,israel,1.0
fed9c0da349845fda22479af583f321a,1,Other,israel,1.0
bf6bdd35bd7147d9a9f0cdcac4d08399,1,Political,israel,0.8333333333333334
4a5a576e42b94908a961d0cbb58f6aed,1,Fairness,israel,0.0
ab56bd887c2f4b5996a63b46a029194b,1,Political,israel,0.0
12100dca3add4a7189e3054c0147a8be,1,Political,israel,1.0
86c7ea288ed941269636cedc6fefccf6,0,Other,israel,0.0
d1dfe6f99da54ba6bbf718fbe1ef5d41,1,Other,israel,0.5
adbbb5dbf59d445f84e50c5486ceae21,0,Morality,israel,1.0
fb70691a3b94499a9251c4e8a6add704,1,Political,israel,1.0
a534a9de545e435cb99538282226f2c3,0,Morality,israel,0.4
2ca43ba7609a4ef2bfcaafc989fd3805,0,Opinion,russia,0.6
bcd0790bc8cf40ada0af18072eb31211,1,Legality,russia,1.0
b8adbfde313d490fba1f89d8d870802e,0,Other,russia,0.0
a9e4bac306da40409dfdf7fe3650b2b2,1,Other,russia,1.0
1e011bbace624c23b7f895ed2a000770,1,Other,russia,0.5
adad349f6d8a4328b5b9d6721dc84841,0,Other,russia,1.0
0e0018a4d771439d916bafe5e6b69a1c,1,Opinion,russia,1.0
33f462325174415cba47fd5ececc5694,1,Other,russia,1.0
2efde7f87432494887b1b2c3e412e180,1,Other,russia,1.0
b94cf48d211345769549474c5eaa2cce,1,Legality,russia,1.0
71671b27a2e44afba66079737146a15e,1,Other,russia,0.0
ce70d302b6154f7f9a1e3ba9d9af0b9c,1,Other,russia,1.0
1a1b61531d4042fc9ec1d3110f34fdac,0,Other,russia,0.5
57f5b0e2a5124bd585c477383d1da19f,0,Other,russia,1.0
ce0df4e57c98425bad037fdc2c8bd91d,1,Morality,russia,1.0
4ad9616460924807afb317b8d710720a,1,Other,russia,1.0
e15db66e786c4de3a40f679600a05dc7,1,Economic,climate change,0.0
db201fef528647bdbb9f9e56402b1c4d,1,Other,climate change,1.0
dd3db88af1214115ad712f19b688cc04,1,Other,climate change,1.0
bb102d827f3a45ed8dc3e1feef2f4dfb,1,Political,climate change,1.0
3f0dd177b1544a60950a02d5848e3632,1,Economic,climate change,1.0
08baab232ce641ceb4e6cc67c26eedcd,1,Other,climate change,1.0
a18273e0bdd24f6b90875262361d1d2b,1,Other,climate change,1.0
28ee92dfdb6d48b7805af149bccd6751,1,Political,climate change,0.75
8738c8a293ea466fac280588c746639a,0,Economic,climate change,0.0
f840f3addc0b446ebf79972cb33ba559,1,Political,climate change,1.0
f77997753cee49f4acbc735c33a0b930,0,Political,climate change,1.0
67a641d75c294a6b98a751dcbd85900f,1,Economic,climate change,1.0
3b6defdab5f54b9e9992699c1b4012ae,0,Other,climate change,1.0
70ed3291f74d48f3be078eeb99385b3e,1,Political,climate change,1.0
703c3151a00c4a7ab4c90a1e80877d8b,0,Other,climate change,0.875
ad91a64f19974fdb9a41e510c7c4d72f,1,Political,climate change,0.5
8881b5972dac4dbcacde3ddabbd99980,1,Other,climate change,1.0
38dad1de8c9344629a065def3c3c3042,1,Other,climate change,0.6666666666666666
c48c40309e424fc3aea02f7e89fc3b55,1,Other,climate change,0.5
0e6cd937f593408a8930c1cae8cd90fe,1,Other,climate change,0.0
eced1818323348b98a60a194b0f4db6a,1,Other,climate change,1.0
32fb35d0278443c399d696e29de1a093,1,Other,climate change,0.5
94f09a37625843a2b3a6777e3276662c,1,Other,climate change,0.5
b327246c5bd84d0aa3eb755b50ea8aaa,0,Other,climate change,1.0
c2190de8087345a981889ba135572173,1,Economic,climate change,1.0
26e97d7a99ae41658be81194adad9084,1,Other,climate change,1.0
8eee5b856ca2438f8bdb0155d2d707f2,0,Morality,climate change,1.0
3f53563705984936856b167d7055e242,1,Other,climate change,1.0
58291cfb8bbc448daaa83e60fc13ec00,1,Other,climate change,0.6666666666666666
921d82f2623d4315a3394cd57e7caa68,1,Other,climate change,1.0
46ddbbf87b7c4a21886133920cd3e6f7,1,Other,climate change,1.0
928c8a977251453ba5d6e1fb598ff296,1,Other,climate change,0.6666666666666666
bc5fe5e29d7845049ca3399bc6dd3684,0,Other,climate change,0.0
df4d066577ac42fcac5fa140541e0fd6,1,Other,climate change,1.0
386b7b57094c4b2580d3980bf4a9dce0,1,Other,climate change,1.0
3ba5611e38734c3cb4179c06065d8aec,1,Opinion,climate change,1.0
23dc09283b4d460fa688207f1f3fc463,1,Other,climate change,1.0
8c1da1835bd74a0080e6ccd33a50c3a9,0,Other,climate change,0.5
ec06d2631b1b4354b507ff00168f4667,1,Other,climate change,1.0
d9469161a10c4353af9af94628e49af3,1,Economic,climate change,1.0
a5dce6674d3544a2bcd8ef60ae81c7cb,1,Other,climate change,0.6666666666666666
3d2e931619b34136ab42c9f522ab42d3,0,Other,climate change,0.0
bc45d6335d674599a1325eacbf568b86,0,Other,climate change,1.0
59a1d6274af74192a9ce1df4d26e37a2,0,Other,climate change,1.0
86726005937140bba3478ab432a918d4,1,Other,climate change,1.0
6bf2fd8d3e1b45c1aaa1b3823a284f74,1,Other,climate change,1.0
a0fabb94984e4879817cfe3391bb5126,1,Other,climate change,1.0
8ea4456d04dc457bbba8c206c82c461a,1,Political,climate change,1.0
27da676f47fc43d0bc2b48dc4e8fe28f,1,Health,abortion,1.0
8a34d5637aed41bfb692d27388570087,1,Health,abortion,1.0
179523e280ff49bab145cfdfc9238f87,1,Economic,abortion,1.0
121d5b40812d4c7eaac986013524b961,1,Health,abortion,1.0
552243ddcb1545998efb536748930635,0,Political,abortion,0.0
0f629a9480044c05b5ee46c3162f9172,1,Health,abortion,0.0
2a47b6bd2e00400880aeda659cf79135,1,Health,abortion,1.0
cd679e85c553477cbb7aea9011c20d0d,1,Health,abortion,1.0
60a3327eff694d7d98c92c8995e9e455,1,Health,abortion,0.75
db7a17f3a1234adcab87dd2e71777b05,0,Political,abortion,0.5
52ea77dcbacb4e359c8a20069b9e14e3,1,Political,education,0.8333333333333334
35dd5ffeadec4fac9c275d56ffe38495,1,Other,education,1.0
535d046968e44e51ae5f1e25f56b2071,1,Economic,education,1.0
70b487897aff4a65a7e249e222b46647,1,Other,education,0.0
13f74e6c68ce4a359e6793af167ad099,1,Legality,education,1.0
bb2e66facfba47c9abeb71f5beb2de36,0,Morality,education,0.0
2a56f0920f344a2aac41ebda7e3dbfe2,1,Other,education,1.0
07e7faa23aae4ed1bb6168afb8cca0d5,1,Political,education,0.0
c1d81bf1fda04b529d72238d5860a2dd,1,Other,education,1.0
55d5fcbae0064ce5aef69b0102a17b64,1,Morality,education,1.0
0d4c250a41bf47398c3866e5a19db697,1,Economic,immigration,1.0
6e6d48ca85744a7e902f818378757cbc,1,Economic,immigration,0.9
2c0d6dae048d47f38f5c7529718f2a71,1,Economic,immigration,1.0
3c8b118e6c69464ba5a09fc6d625c7bc,1,Economic,immigration,1.0
82f21fda96ef49d7831939e17b802940,1,Economic,immigration,1.0
e18ac286a05c41df8cbf9c20229ddb90,1,Economic,immigration,1.0
212a9375596f4f9ab465582bf7a4d50c,1,Economic,immigration,0.0
4b01b4275d884714911f4ad5884af062,0,Other,russia,0.6666666666666666
875fa3c749fc4f3086a56e99cc224f64,1,Cultural,russia,0.6666666666666666
04b12b050339483b82b1918a58852b96,0,Other,russia,1.0
b2352218eaf542f28a06bd1c6f84332c,1,Other,russia,1.0
0cdf7da9d61f4890b58423c33e76111d,1,Other,russia,1.0
a9eb1d009fc14de0a1414913a9d76af0,1,Legality,russia,1.0
e8aa37c0eb31409b986d79ed1e5238e7,1,Political,russia,1.0
4f48f1a399f945b19d415a7595d172ff,1,Cultural,russia,1.0
69d5c5079c3d4105a564483a57897d49,1,Legality,russia,0.0
7fd55e02f4074a94913bf19e1f943a05,1,Other,russia,1.0
f86c1b9dfe0547c1869f63737b4cdbb0,1,Political,russia,0.75
2bc7b2983c3a421cbce7cda3c5ec00e6,1,Other,russia,1.0
fcc14c46d7744daaa8c1a5846708f493,1,Cultural,russia,1.0
4fba3db660df43818187103a50e1d4a4,1,Fairness,russia,1.0
80c2eae2dcdc4c23a81e860b9f87932e,1,Political,russia,1.0
a4e9f25ac2034859b02a8bd393f43c53,1,Other,russia,0.5
40091687c6dd43689f2b43e926f1a97d,1,Other,russia,0.0
9538a54b6e534e5b9212bcaeab25108a,0,Other,russia,1.0
77609d472c1a4d8c8c50259ad4a10606,1,Cultural,russia,1.0
70e7045ba0a74cfeb21f915965c09996,1,Political,russia,1.0
7aaf29c4b56b4b968bdaefc699e4a3f2,1,Other,russia,1.0
c96d79999af344e397c5eed6ddab07f9,0,Cultural,russia,0.5
94a083c303d54f7198ea213cb3df7fd8,0,Other,russia,0.5
fb9dc74c860e4409a85930fa206f98ca,1,Political,russia,1.0
c753ff2a5d714d10b4ea4c4f813c5b2b,1,Cultural,russia,0.5
6c865ebad7084217af4ba190ffcdfd96,1,Political,russia,1.0
353bbbbbbf5a4361b7458836a94f85f5,1,Other,russia,0.7857142857142857
d7baa53558874f88b3398d0662fe9d8d,1,Other,russia,1.0
d25499aed8dc43789ce03de779df3dd8,0,Other,russia,0.75
bbbb388b24c34941bd0e0159e22a5b08,1,Security,russia,0.5833333333333334
136b344d563a4ea398c14270eb0d9d3f,1,Cultural,russia,1.0
3750aa538dd1485e952f18276edd5051,0,Other,russia,0.2
5ef245a76954492fab797f96f979be55,0,Other,russia,1.0
2b3b7d37b8c048aaabd94b53110b9e3e,0,Other,russia,0.6666666666666666
0d4edb2493db48d2b8e56f4aaf6209b9,0,Other,russia,0.0
65d7498f73b74095af11c0e01bf55d68,1,Political,russia,0.4
7e8c7bc7e25b4ed591bde41eb9c52464,1,Cultural,russia,1.0
b61cac9f48fa4ee8b69841c96df3ff32,1,Other,russia,1.0
448a7e39e8d44155bcdaee5c025682d2,1,Cultural,russia,0.0
a8adf801f5df412681febd9e97051019,0,Other,russia,0.5
20d1208058074007ad00e614bb09b2ea,0,Cultural,russia,0.5
276f983a9bd24b5a8d0f5e748f42030b,0,Other,russia,0.0
a8384246a0c64669be94d541c1068df7,1,Other,russia,0.0
5b60e2b4a1f946628eb8471df7e0ca47,1,Cultural,russia,1.0
3426bc6ab90944a0a68807486e97104b,1,Other,russia,1.0
6d225f63a89a4665a79e123498f12026,1,Other,russia,0.0
bcdce6da612c455db492d990f733e554,0,Cultural,russia,0.6
661b74a60d034adfbf8312a0fd8fa2de,0,Other,russia,0.6
e72bea0a7ee5416693c10102a2d3f3f9,1,Economic,russia,1.0
e951ea381abf4601adf75c1ff47f3fd2,1,Political,russia,0.0
401dec6f8a2b46e69d26c0d4d253449c,1,Other,russia,1.0
4350e37151604969a0fdf6284627ec84,1,Other,russia,0.5
7c345d29f08b4a13b54967a03327e739,1,Security,russia,1.0
a0de77fff6e846bb85ff2374a4f50d6c,1,Other,russia,1.0
0cb616ca387043b2959499f4705ea9bd,0,Cultural,russia,1.0
1ec421898af242a38dbd85bd5f9fa2c6,1,Other,russia,1.0
21d21ac612c94d9e8271630c8ed0c67a,0,Political,russia,0.5
752d8abbeb07458ca7f7a212e64b7f27,1,Political,russia,0.8
24d731b00a46447daab978b0aa5f3385,1,Other,russia,0.6666666666666666
e87f38d1eac743709f96095a3d674684,1,Political,russia,1.0
c12c46471fad4f918d8cd7d579a25f74,0,Cultural,russia,1.0
cca373ade1be4b9b820088cb6b372380,1,Political,russia,1.0
fc8e575be0954c66b3d0c6445bee6dd8,1,Other,russia,1.0
aabf6384a5ac4fadb56464cf813ea58f,1,Other,russia,0.0
4002036ef3d64a6e933b1fa6b3cfaa3a,1,Security,russia,0.5
fa54efcdeea64b9eb7fecb02df3e7538,1,Morality,russia,1.0
6f129ee01ca948d881120266ccfc959c,0,Other,russia,1.0
1b5ea0ca4b2b4415ade403fe48c7c9c7,0,Other,russia,1.0
fd6cfc3f8ee943d386eef63f57546a6a,1,Other,russia,1.0
07cbceaf824c4aaa880b07b67fe9f618,1,Other,russia,1.0
0dbd95c202854e0f8c343f38eb4cde8e,1,Cultural,russia,1.0
8798c4bba7bd4aee8f203d2c4a9feb45,1,Economic,russia,1.0
c5c18b0155c64e97958f02eb658b7e97,1,Legality,russia,1.0
b9a6f392ae90414fad4768d3ec9b8010,1,Other,russia,0.3333333333333333
8117f88773f248d7b27a8e98a1cdfa3c,1,Cultural,russia,1.0
928cae54e1954e68995e525e528bdf83,0,Other,russia,1.0
7f4a6790dcc943cda9aa1860a9338fea,1,Security,russia,0.5
5c9e9a0bb686471388703a7b5cef91ae,1,Economic,education,0.875
2c68292e145c4077a8232d00bcd0d214,1,Other,education,0.6
a4e739282cd84cfeab23a0744e0423c5,1,Economic,education,0.8571428571428571
dec405dd82424ebdb9ec3861c0d128b4,1,Economic,education,0.9
0ddb9c91baaa479fb9172aa956fd1762,0,Economic,education,1.0
6b70f360b9b741e4af27eb1e7c9b04fb,1,Economic,education,1.0
f74a2cb6dc9a4a43bbeace7a43902b68,1,Economic,education,1.0
47393f35ce004b10a40ac08092a010f6,1,Cultural,education,1.0
ea21c561ea1549aba4cd35bc48a26609,1,Economic,education,1.0
6ad9973c4a7b41ee98dd64adc924f227,1,Economic,education,1.0
ec7ab174aa284c398229c5b42f55f85b,1,Economic,education,1.0
17da693b2c954dbfb1ecc86aa15eebed,1,Economic,education,1.0
4deb56f1c28c47159b01e0b8d3e99363,1,Other,education,1.0
db22cae962f24acda67b6c1b4174a86d,1,Economic,education,1.0
66d04d282e994001ae694a4076e83a19,1,Economic,education,1.0
3530d4d97bd04c209e048ba441ffb467,1,Economic,education,1.0
