article_id,comment_id,topic,article_frame,comment_frame,healthy,never_in_article,diff_from_primary
20321269.0,11d90b498df24114ab1a8d28f046c229,russia,8,8,1,False,False
20321269.0,1caf29bb12594769aee99e42da53854a,russia,8,6,1,False,True
20321269.0,328e341f9a284850ad168c7807a6cc34,russia,8,5,1,True,True
20321269.0,3da096a028604d2f9d634b68ac0f40c3,russia,8,12,1,True,True
20321269.0,4bf06616626a40bb9c1fe28e1b2fd20e,russia,8,1,1,True,True
20321269.0,5639c0f7462f48c1825b6a111eb41f30,russia,8,15,1,False,True
20321269.0,59b50871855c4a25b965b756b2b45f78,russia,8,6,0,False,True
20321269.0,5b51539c58364524acef71f1e20ff939,russia,8,15,0,False,True
20321269.0,63b657bfaa6e4bd695a2e29e252235d0,russia,8,1,1,True,True
20321269.0,6de2e3eb7d334317b49d3a01cbd281f0,russia,8,15,0,False,True
20321269.0,926d75464dbc4e3ba7c3b0c9552b586e,russia,8,8,0,False,False
20321269.0,9578f55dcedd48638f20131d81fe1848,russia,8,8,1,False,False
20321269.0,9c978287bd9f473f9ec4af75dadeb3b9,russia,8,5,0,True,True
20321269.0,9d08a3d1b31946338c75250bbbfd82bb,russia,8,6,1,False,True
20321269.0,a4c93d75a9314c83981b33f8a54514e8,russia,8,6,1,False,True
20321269.0,d4a8ac4b395e4817b96cad5beada73b5,russia,8,8,1,False,False
20321269.0,de4e8eb757db447eb25517d1941a0990,russia,8,9,0,True,True
20321269.0,f1fadccb634c4b15be41670a9322ab75,russia,8,8,0,False,False
20321269.0,f4c85ae5543d491f9bddcb1423f69a9e,russia,8,5,1,True,True
20321269.0,f5f8417bd54e4580a7ad8dc5df1fd61c,russia,8,1,0,True,True
20321269.0,fd97eb8e7a6b46a8a8a0e732895bd123,russia,8,11,1,True,True
20334950.0,067986ef4c5b42b783bde8c8536530cb,russia,8,11,0,True,True
20334950.0,0c3e9c7f598740fbadc4dcf7839fbca9,russia,8,12,0,False,True
20334950.0,139ad0e7bf3e469fa4b76f08e1521855,russia,8,15,1,False,True
20334950.0,17de4c1c8f49475cada490a17e74660a,russia,8,11,1,True,True
20334950.0,21e0c19bd270479c81b625b3c9adb675,russia,8,15,1,False,True
20334950.0,24f14c3ca8224b07b1b7a67af026da1b,russia,8,6,1,False,True
20334950.0,2bb8e4ff3de043678750d32b44cdd7b6,russia,8,15,1,False,True
20334950.0,2d838089204f48a3a9a4af0ffad1ad39,russia,8,15,1,False,True
20334950.0,30e17621d15140c5b6f7299b1bac99a7,russia,8,15,0,False,True
20334950.0,3bed385e7af74d9c8fec47fda8985580,russia,8,11,0,True,True
20334950.0,3c104b4249f140568f9a02daf55bc2b3,russia,8,5,1,False,True
20334950.0,4384051ef6a7468eb8a2aaab7c46851c,russia,8,8,1,False,False
20334950.0,4520e8c3ae4a481da4211b09e8758294,russia,8,8,1,False,False
20334950.0,4a20451c871d4b15a90a8e6ded984331,russia,8,15,0,False,True
20334950.0,4ff12f8b196e4170b92cb60038e3b1b4,russia,8,15,0,False,True
20334950.0,56aa21d2f72e4523a8ea60e9f6608f44,russia,8,15,1,False,True
20334950.0,573fb6d1f07740b4bc31e786b775f5ed,russia,8,15,1,False,True
20334950.0,5749bb61de064d60a58302f538cb66ba,russia,8,15,1,False,True
20334950.0,5ba9d39f3958494f826069a581e44889,russia,8,11,1,True,True
20334950.0,5e39f268a6d44e91831f2d583fba39e1,russia,8,15,0,False,True
20334950.0,601e26914dfe468e8e818c19572269ed,russia,8,5,0,False,True
20334950.0,68067514c43d45a4a1a9fa240b22ef13,russia,8,11,0,True,True
20334950.0,6d4600d4b38341b3a1b78b0d16225bd5,russia,8,15,1,False,True
20334950.0,70366c01e7c74d3b87eb49f7f2bbfcbe,russia,8,15,1,False,True
20334950.0,7150cded3790493f905478ab1858f449,russia,8,15,1,False,True
20334950.0,7224991b0416439a919a18e6099fb9e7,russia,8,11,1,True,True
20334950.0,98c9b5025cdd4ec6be78b1af49de77d0,russia,8,8,1,False,False
20334950.0,a1040002e4ab4eb894bd832c6551422d,russia,8,11,0,True,True
20334950.0,a1ecedd2a0804bea8d97118e267a0f86,russia,8,8,0,False,False
20334950.0,a94109ea07a8463aa79a3116db379ae5,russia,8,8,1,False,False
20334950.0,c06bab6fc0694cbc8bf222c19550d6c2,russia,8,15,1,False,True
20334950.0,c083ba60bb86421ba109c2430cdb5639,russia,8,11,1,True,True
20334950.0,c0b42d7ceccb4162baab08c79c9f17ff,russia,8,15,1,False,True
20334950.0,c0d9834200284421911ad98076ac6a1b,russia,8,15,0,False,True
20334950.0,c1591159e4214252b52a80087107d69d,russia,8,15,1,False,True
20334950.0,c2e50f036c1c48babd676ccc3ecca4be,russia,8,5,1,False,True
20334950.0,c61417fb6f8e4537843530f37c3ef6e8,russia,8,8,1,False,False
20334950.0,ca846254f2274296b890d6f7749d7380,russia,8,11,1,True,True
20334950.0,cefe72e269a54b95b2ba8f1a388b608f,russia,8,5,1,False,True
20334950.0,cfa314053e5144fdba57f32d118e042c,russia,8,11,1,True,True
20334950.0,d8784fe9ceb14b97aaf71bbb854bef3f,russia,8,15,1,False,True
20334950.0,dd32965aefb44e5db5776a8e345f7460,russia,8,8,1,False,False
20334950.0,dd7c49e3eb8d41048a793189be507318,russia,8,6,1,False,True
20334950.0,e0d3cb74931242e5b02be36048ef9192,russia,8,11,0,True,True
20334950.0,e56b03d95cb94a8c80a8fa79b521c108,russia,8,15,1,False,True
20334950.0,e59e5e14082045caa6804ff2ba5027f1,russia,8,12,1,False,True
20346364.0,28b3fa36c2f24e08ac35478b9b394134,russia,11,4,1,True,True
20346364.0,35a2c87dd24c4977b97f87f7647e95ae,russia,11,12,1,True,True
20346364.0,3cdd8c5b63ee485e9aed8ac0e63e206b,russia,11,1,1,True,True
20346364.0,41823ef109304755beba4f9513e44a9c,russia,11,11,1,False,False
20346364.0,46c3e3327d4640c5b33aa7a218c120ca,russia,11,15,0,False,True
20346364.0,4bdea6f285234d45b2c3703c2a64c23b,russia,11,15,0,False,True
20346364.0,587a1a8a01354f71b1ee2aebfd569a81,russia,11,1,1,True,True
20346364.0,5b757840131e409ba29b209b2177e834,russia,11,11,1,False,False
20346364.0,5bdbee6b252d4ac588c6887f8a5965f1,russia,11,11,1,False,False
20346364.0,65c44b728aa84322853b3b2c4e7ace7f,russia,11,11,0,False,False
20346364.0,692220b20daa49d6947c94f3e44721c0,russia,11,15,0,False,True
20346364.0,6ecee9ce298b4dbf8210cf6ccf177dec,russia,11,15,1,False,True
20346364.0,7a9be000a3664c60917c500d0ed3e714,russia,11,4,0,True,True
20346364.0,8155ab1fb41049119714b6203a3bc677,russia,11,11,1,False,False
20346364.0,8918ec5334fa4523b0d7c7e9698d9f2e,russia,11,3,1,False,True
20346364.0,9440c28c0910499ab395389617814cb9,russia,11,15,1,False,True
20346364.0,b708474a7f5e4543889f1bf85eed1aa3,russia,11,8,1,False,True
20346364.0,c2d9da15704d403a9c3cee22463bf013,russia,11,11,0,False,False
20346364.0,c95eedb0015e412d9031f809b2810421,russia,11,5,1,False,True
20346364.0,ca40544420d34f87976d7a7ac885e07b,russia,11,15,1,False,True
20346364.0,cd91fa94483249dda756104998fa2d5a,russia,11,15,0,False,True
20346364.0,cf1bdc75565a4d97ad3016d9348b3875,russia,11,5,1,False,True
20346364.0,d13da733c9684be0a4ceed7d9a0d505d,russia,11,11,1,False,False
20346364.0,d4df7604abf5485498ec7ad3112b6f79,russia,11,4,1,True,True
20346364.0,de299e541cc94c9a8b4d3a9ab34ac68d,russia,11,5,1,False,True
20346364.0,de3cbc57d7a244758a82514fbc58a196,russia,11,6,1,False,True
20346364.0,df029bfda123456d9ffefddad015d74e,russia,11,15,1,False,True
20346364.0,f7964eaf933d46cf99ff7b93aaf44f75,russia,11,1,1,True,True
20350107.0,6d5ce528dc60475e8c01543fbc3d4928,healthcare,1,15,1,False,True
20350107.0,84f47e0e75414ca899f0e80be494a4cb,healthcare,1,9,1,True,True
20350107.0,9ac825db0d454836a99755da717d82e3,healthcare,1,9,1,True,True
20350107.0,9c95555e0b4b4ab2a7023df23ec5545a,healthcare,1,1,1,False,False
20350107.0,b862e14d56a94ab2a76e87910e988463,healthcare,1,6,0,False,True
20350107.0,c2d4fff020ec4da5af7eff779a86a332,healthcare,1,15,1,False,True
20350107.0,cea88a871358407cab745bf96e2d5d47,healthcare,1,1,1,False,False
20350107.0,d31ea3f065a347329d15229526b30b39,healthcare,1,1,1,False,False
20350107.0,e9bae75970444a4ba71b4f9fbfa5285f,healthcare,1,6,1,False,True
20350107.0,fb882f6af371489a899a76ef9e66a2ae,healthcare,1,6,1,False,True
20358984.0,0230f1ece6d04b228ca7a20bc4045ae5,syria,3,3,0,False,False
20358984.0,06cd612548084a9c941614aae33f8368,syria,3,15,0,False,True
20358984.0,14e96fdfd7fa425296e98b30a64e7fbd,syria,3,6,0,False,True
20358984.0,17f4a59947cc419f93c0eaeb5c3b9412,syria,3,8,0,False,True
20358984.0,19a3345ed4e746ccb45c9ed3eb5754a3,syria,3,8,0,False,True
20358984.0,20af19d4c14642e4bb4d455a1acb77b9,syria,3,3,1,False,False
20358984.0,2b090ca33d414a5790bfe8423ce7d0a3,syria,3,9,1,False,True
20358984.0,32c14a0966aa494285bc8593530ee931,syria,3,11,0,False,True
20358984.0,37ef387d2fd541388dd9bd0ddebf8d6e,syria,3,15,0,False,True
20358984.0,39ed1e2e352f46a9bfb88480859057ac,syria,3,8,0,False,True
20358984.0,3bdaf6d09e7e4a9da6726e80ab25064c,syria,3,6,0,False,True
20358984.0,472410e638484c6ba1af23372e0ce075,syria,3,8,1,False,True
20358984.0,4af88b8f600f4537a38cf24f6d11135f,syria,3,3,1,False,False
20358984.0,5b198494682643e99b7bf642d771c24e,syria,3,3,1,False,False
20358984.0,5b796b02bdc044f081e59c8442cad06d,syria,3,8,0,False,True
20358984.0,67cf5ad841c2433eb113ba50f6b4029f,syria,3,15,1,False,True
20358984.0,6f01c4ba68e8459787ab1387dd212c88,syria,3,6,0,False,True
20358984.0,74aadf3b93174c0c8162fc173afacede,syria,3,8,0,False,True
20358984.0,877048_0,syria,3,8,0,False,True
20358984.0,8ccc93782ffe409b823f57af16ff67d7,syria,3,9,1,False,True
20358984.0,8e18007005074632b14c229dab16718b,syria,3,8,0,False,True
20358984.0,8f07c86aa21340b98aad2f45490c93dd,syria,3,15,0,False,True
20358984.0,9ca350f10ba343d188da8952f3479033,syria,3,15,1,False,True
20358984.0,9ed401b81d6040beb65b56d3f33128d7,syria,3,3,0,False,False
20358984.0,a303229a15044677bac9608bc3fa124d,syria,3,6,0,False,True
20358984.0,af5c67459ee84033adae49829828f5c3,syria,3,9,1,False,True
20358984.0,b4955a5bc1674dc3a3044e40a88a0888,syria,3,12,1,True,True
20358984.0,b7dc3264491149daa7a7d1f6bf114074,syria,3,6,1,False,True
20358984.0,c4f8cd2bb0414d84b0dde15c7c2a0233,syria,3,6,0,False,True
20358984.0,c899e733ae7b4459b1045845dc439b48,syria,3,6,1,False,True
20358984.0,c96d0751daf04847adcac251ed8666c2,syria,3,6,1,False,True
20358984.0,ce2bf078bd3a41d69f3446d2ad119555,syria,3,8,1,False,True
20358984.0,d26f404e43444152b239104a48c88319,syria,3,15,0,False,True
20358984.0,d95e2784f7264de1ac64281ad90a647d,syria,3,1,1,True,True
20358984.0,da977034599740c8a1b566d6da48888d,syria,3,8,1,False,True
20358984.0,dc4de1af093b4231930366d5a5bc9d95,syria,3,9,0,False,True
20358984.0,dfe6ad9b871640cda4dbf8218b685c3a,syria,3,15,0,False,True
20358984.0,e6bbd088f2f342829f956945ed3f0770,syria,3,8,1,False,True
20358984.0,e8984ebd0724416798a43f108fb10cbc,syria,3,8,0,False,True
20358984.0,ea66cec61b734a78b588061b6739d23b,syria,3,15,1,False,True
20358984.0,ec585a9beb284c30a1b504ba03221ea3,syria,3,15,1,False,True
20358984.0,f4375924695a41eab4fe80adec139b80,syria,3,4,0,False,True
20358984.0,f5ee6f260efe481d9987aaa55f9d4d64,syria,3,8,1,False,True
20358984.0,fa9c20ede0a44dbe9d836a90f404fef7,syria,3,6,0,False,True
20377389.0,1c6b6d346925412882087e78b492b06c,russia,8,11,1,False,True
20377389.0,3e35992c675f4e498b5ff8b2ae798f12,russia,8,15,0,False,True
20377389.0,544c904013964c978df09aadd0b9eaaf,russia,8,15,1,False,True
20377389.0,5e9a6ad5c5204dcba5ebb3411ced3a8d,russia,8,8,1,False,False
20377389.0,65a915a4bfc2474d909ca823a1d8bafc,russia,8,15,1,False,True
20377389.0,66adde3c3fd94653bd135d9374930687,russia,8,15,1,False,True
20377389.0,7f3b0263061642ecaefda5cccb527659,russia,8,15,1,False,True
20377389.0,8f54965e7a364db3823bdccbaa05b49f,russia,8,11,1,False,True
20377389.0,a4ca5f83ea694ec4a05b52159a750f35,russia,8,15,0,False,True
20377389.0,a6c4d8390aa44656bff563b523203eb2,russia,8,11,1,False,True
20377389.0,b15384ab6f5244e3ac0fe95a7a215ff2,russia,8,15,0,False,True
20377389.0,c2bf15ad5789474d9f7fe9b4a2343d51,russia,8,12,0,True,True
20377389.0,efb920ef99ba4e94828388addf135fe2,russia,8,11,0,False,True
20377389.0,f469f4b4eff94619addd1a57525ff661,russia,8,11,0,False,True
20476668.0,0035a68d37034a77abbe72305d6732c9,education,15,6,1,False,True
20476668.0,04c665005c7346f6b102679a83dbc2bf,education,15,5,1,False,True
20476668.0,121e88b46e52494daf54361da1603185,education,15,6,1,False,True
20476668.0,13a7223186d741bb8f60ef65cf532016,education,15,15,1,False,False
20476668.0,1420104f0de747ccbdbea1cb9b6ff72a,education,15,1,1,True,True
20476668.0,14de7b9c5918489e8b1ef70d1badda61,education,15,6,1,False,True
20476668.0,1d8133d815b34756bc6cf519d51adfb4,education,15,15,1,False,False
20476668.0,315c3487241e454185823f762a2a9e68,education,15,15,1,False,False
20476668.0,34225c7afb4b4c2896bbb68b18fbd799,education,15,15,1,False,False
20476668.0,344960b94ebb47e9bd76d91b2b647788,education,15,15,1,False,False
20476668.0,34909a9340df4e5a8233df6e2d085a18,education,15,15,1,False,False
20476668.0,3519f11693824eb7b877a4879505b153,education,15,15,1,False,False
20476668.0,3cf44036848c453dab7f2ec06cbf416e,education,15,15,1,False,False
20476668.0,3db9b9ce75f24d11935d0127b2cdbd63,education,15,15,1,False,False
20476668.0,40ee7e0c57874a98a9812d911be09c3f,education,15,9,1,True,True
20476668.0,41fdd6cb95c340fd9e0f71411a496504,education,15,15,1,False,False
20476668.0,4589045b7b8748efb20c927aff3558c6,education,15,15,1,False,False
20476668.0,478af4ce1ff548bbabc6a438ad33225b,education,15,11,1,False,True
20476668.0,4ce0341d5bcf48cea74c8299e2027095,education,15,6,1,False,True
20476668.0,528644489e7043578ae9e7b5bb4f51e9,education,15,15,1,False,False
20476668.0,5d8668b5c2744c7ea739e4c679dc20a4,education,15,11,1,False,True
20476668.0,61ba1594e6cd437ebcfec14ed2c3600d,education,15,15,1,False,False
20476668.0,63058b3a6576460b94860d0fdda93fd5,education,15,9,1,True,True
20476668.0,65cc4778a15643e88d868875a32609a4,education,15,15,1,False,False
20476668.0,6956893ca17c4b1d94e30d616c447d16,education,15,6,1,False,True
20476668.0,6ab71131326d4dfa8711bd60442f6098,education,15,6,0,False,True
20476668.0,72c5a8b57e0a4870a0b794691bd9a813,education,15,15,1,False,False
20476668.0,75efae2493994b68a3c3b3eb23e62623,education,15,15,1,False,False
20476668.0,7e610b5560bb49dc964f113caff98f5c,education,15,3,1,False,True
20476668.0,8664f60fef1242268edecfe148df4696,education,15,15,1,False,False
20476668.0,869cbbcbc9c84fca8afdf0b672437a47,education,15,15,0,False,False
20476668.0,88f11b83a8ac448687281726eb638cb6,education,15,15,1,False,False
20476668.0,94d05e03115c4acc9b190376370f3a3f,education,15,5,1,False,True
20476668.0,97881f9092bb457cb1ace97f0424c5c7,education,15,1,1,True,True
20476668.0,9fd2da49ce004180ba2c57ed6ef09401,education,15,15,1,False,False
20476668.0,a680d2738c354fa0a29874f030f05169,education,15,15,1,False,False
20476668.0,bc9a45cd64d74456ba9d361e51380820,education,15,1,1,True,True
20476668.0,c654dd15e14042fdbf9052150f1ee5a3,education,15,12,1,False,True
20476668.0,c79c44280f0c454eb93c4f9ae270b42d,education,15,15,1,False,False
20476668.0,cc17709c6a444eed9d7de23f6c3ff437,education,15,3,0,False,True
20476668.0,d5881f4dff6b4feeb09ec45838421ab7,education,15,6,1,False,True
20476668.0,e667da7a026a4104b48ee0e6052da5ec,education,15,15,1,False,False
20476668.0,eb88a10b78e744c3a477ede9e4401e6b,education,15,15,1,False,False
20476668.0,ed7add775b394c36b9da0c36c89b867b,education,15,5,1,False,True
20476668.0,efa3681b03ee4fb6ad308a19cf61b303,education,15,6,1,False,True
20476668.0,f0f1bbdb40854a0f9084bde5a47b2f10,education,15,15,1,False,False
20476668.0,f2b1d13a3c43415998feff536cc7e8e0,education,15,15,1,False,False
20476668.0,f9ca378ff75a4502a84223ae7c32bb06,education,15,15,1,False,False
20476668.0,ff13cdc876d54207b2117fb74dd1a7e4,education,15,15,0,False,False
20499427.0,09a745520d694aeca6686ef466ef589c,syria,8,15,1,False,True
20499427.0,268f26afdfdb49a78073487d9bee7217,syria,8,15,1,False,True
20499427.0,54c47b3b28f64160a8ba9347b56532ae,syria,8,3,1,True,True
20499427.0,5fa07c35357e4a0f95c83e19c0f30436,syria,8,15,0,False,True
20499427.0,7890f6d00aae416cb22b05b9818ecda0,syria,8,15,1,False,True
20499427.0,7f0e3996ae0649d3ae795e4ebd21f2df,syria,8,1,0,True,True
20499427.0,9e02758db9fb4b1c942fbf166546141f,syria,8,6,0,False,True
20499427.0,bc22c279fc244f559c37a059697dc16c,syria,8,15,1,False,True
20499427.0,cb0f8e05b1444d7585d9a9adfe49ee83,syria,8,11,1,False,True
20499427.0,fa7f5d30022642c3a05d4498a338749d,syria,8,15,1,False,True
20499427.0,fe67249eee4140d4aee61f381b6c7f94,syria,8,8,1,False,False
20518004.0,0bb2bc8879e344538b57b04652b6c3da,climate change,6,6,1,False,False
20518004.0,11a77265ce3e44068100e95842e826ab,climate change,6,15,1,False,True
20518004.0,1a461125195a4681b30d407ab9c72f2b,climate change,6,1,1,False,True
20518004.0,2b7076ae607a4c10897b62c881ee0f6a,climate change,6,6,1,False,False
20518004.0,34161c65ebd8418dbe0b264c0a91d08a,climate change,6,6,1,False,False
20518004.0,3934ca94ab3243259920ed2e1be56877,climate change,6,12,1,True,True
20518004.0,3be27adfcdf549f1897ed813b300a8d3,climate change,6,1,1,False,True
20518004.0,3e0c2fa722c44ba9b77ded9356b85ebb,climate change,6,6,0,False,False
20518004.0,4827e10e157c4fc5a400f4cda7ac9aa3,climate change,6,6,1,False,False
20518004.0,570951dea76d4da08f794be63278ebcf,climate change,6,15,1,False,True
20518004.0,6736c588d8a844d88164679b4b633f26,climate change,6,1,1,False,True
20518004.0,6c668330959e48e9b66c291d12e920ee,climate change,6,6,1,False,False
20518004.0,6e8d4745bc2f4b40af81b453183b6571,climate change,6,6,1,False,False
20518004.0,72d21c19c12542f2957fde276863d446,climate change,6,1,1,False,True
20518004.0,7338eeae013845f29cc864d735e163e2,climate change,6,15,1,False,True
20518004.0,7f423235e6484ef6842738de0e1c5590,climate change,6,1,1,False,True
20518004.0,8e7f1c0a1cd34ef39b8f2faccefd1db3,climate change,6,9,1,False,True
20518004.0,8e9e2f293c5044e798769e21e3f1a431,climate change,6,5,1,True,True
20518004.0,9acce3f03757472d8cc733a362d9e8bc,climate change,6,9,0,False,True
20518004.0,9bd2105eba20481a9b0ee7eb0035f1e8,climate change,6,6,1,False,False
20518004.0,9bffe7ba66034d85a0584672fd585eda,climate change,6,1,1,False,True
20518004.0,ad617dad116f4c65a450dc4501a75926,climate change,6,1,0,False,True
20518004.0,b0d82fb6004c4947a10628c43295577e,climate change,6,6,1,False,False
20518004.0,b34a72726fd344d081ff89f9eeaeaa30,climate change,6,6,0,False,False
20518004.0,ba0a25af0c19413686b1048f80a018df,climate change,6,9,1,False,True
20518004.0,badc206640bb4bf1a41004a2a6138b40,climate change,6,1,1,False,True
20518004.0,c0ff4ae8c0824adaa8a4d99cf6a96bbe,climate change,6,9,1,False,True
20518004.0,c7fd8d0e099445f0b33539664b4bc941,climate change,6,15,1,False,True
20518004.0,d32fbe675f0c4d259695bd0255f98e26,climate change,6,1,1,False,True
20518004.0,e3392cd5e5a0496083dab6cdd4307050,climate change,6,15,0,False,True
20518004.0,e5f4304359244624b42c8d2583c40587,climate change,6,1,1,False,True
20518004.0,ea97cec100b145d8b09519469b8d9d6a,climate change,6,1,1,False,True
20518004.0,eba687ab218c41d0b1e6061fb0dbb6d6,climate change,6,1,1,False,True
20565186.0,10e4fdbf22b34f4982ddcc2d000fe2f7,education,5,12,1,True,True
20565186.0,1100da40b8be4d60ab496158131dd759,education,5,15,1,False,True
20565186.0,398c23b8b7f94b04850ea483d876f652,education,5,6,1,False,True
20565186.0,3f0a991f4739447da54ba02ec3bbc690,education,5,5,1,False,False
20565186.0,672bffef5d024348b9176259f1199209,education,5,5,1,False,False
20565186.0,876720_0,education,5,5,1,False,False
20565186.0,8e8ef1d0058d4713aaeae481d1405dba,education,5,1,1,True,True
20565186.0,b4d7534a9b51464b8e18f3dc8e6605ea,education,5,6,1,False,True
20565186.0,b72994b69579462f80de6ba1f960fc8c,education,5,5,1,False,False
20565186.0,b73cf9911eae49699fdf3ab3e9fbe6cc,education,5,5,1,False,False
20565186.0,f1110acd535e44b5aa45576bd477d741,education,5,1,1,True,True
20566515.0,07931845e7a54cdfa2f7cebba86d875d,russia,1,15,1,False,True
20566515.0,11e5d0a24bd243969ef514be9952ef19,russia,1,3,1,True,True
20566515.0,1295b198f87644ddae713c280bf4e0e4,russia,1,15,0,False,True
20566515.0,2cbe3844462a40cc905099121b593334,russia,1,6,1,False,True
20566515.0,30de2e01ea134d5f80f2f664dcbb524a,russia,1,15,1,False,True
20566515.0,32e81e49b2ac4b6580dc17662b3fb62a,russia,1,1,1,False,False
20566515.0,348fee87610c417a8a530822434797e4,russia,1,11,1,False,True
20566515.0,3aab66f3ab7b492f98813a4cdb413d4d,russia,1,8,1,False,True
20566515.0,3b78f080050741b48c4f74f09e018522,russia,1,8,1,False,True
20566515.0,3cfd00129bca4fdeb272b79d29f51736,russia,1,15,1,False,True
20566515.0,3da97813a04841e6b0edb318354c6c62,russia,1,15,0,False,True
20566515.0,4c859507ff1046e5a88810fe8719a3f0,russia,1,11,1,False,True
20566515.0,50fbc9ee389448ce8d4553f1a1293d93,russia,1,5,1,True,True
20566515.0,5477b4ab82de4a33a1d816d0979b0e51,russia,1,11,1,False,True
20566515.0,6611d1aaadd6467fb00635764eb799f6,russia,1,11,1,False,True
20566515.0,66c3ffff07804937a6954bd610b49fd2,russia,1,5,0,True,True
20566515.0,673a8cdc152d4b9b87a775799506605a,russia,1,8,1,False,True
20566515.0,6aa195a3960c4ba991a26d65c65bdfc9,russia,1,15,0,False,True
20566515.0,6d179e074ffd4b3187b03967264c0e36,russia,1,15,0,False,True
20566515.0,6e18066308c942fa9cbe3bbdeddb0422,russia,1,6,1,False,True
20566515.0,70201439e2b845d0aa65ca9238be7799,russia,1,6,0,False,True
20566515.0,754c2a28dea34f3493b691b18e7b9b26,russia,1,11,1,False,True
20566515.0,79a5b09ab75f49eda711cd8f1653785c,russia,1,12,1,False,True
20566515.0,7a27d7967a1945ba9e6a7b2f2d2e83d7,russia,1,11,1,False,True
20566515.0,7b14583009c440c984313225dd0328f2,russia,1,15,1,False,True
20566515.0,81f78d9c1e244368ae69a2c7552267f3,russia,1,1,1,False,False
20566515.0,91f9df1b25b046d5a23938b2333e4abb,russia,1,8,0,False,True
20566515.0,94b7b482dd274c9fbf38cb25a60764c5,russia,1,15,1,False,True
20566515.0,9b49e0686b93477b9b4209b4ad086789,russia,1,1,0,False,False
20566515.0,9ed2bf4ab38b4cacb722eb6a4f146062,russia,1,15,1,False,True
20566515.0,aa92f992acc8405ea205fb630a040446,russia,1,5,1,True,True
20566515.0,acc043e913bf41248c3342663f9325d6,russia,1,15,0,False,True
20566515.0,ad96902439e54a849d160d80973fc93d,russia,1,8,1,False,True
20566515.0,bad9ef1fc62b418585efedec677b83a6,russia,1,6,1,False,True
20566515.0,c22268f325a149a9937d99b37e3771fc,russia,1,15,1,False,True
20566515.0,ce974cf3b1dc4134a6acf6943a0ad55f,russia,1,15,0,False,True
20566515.0,d8259b969935454ebc7228274badd039,russia,1,11,1,False,True
20566515.0,ddbd69e85a8c4328be27c8f20b567252,russia,1,15,1,False,True
20566515.0,e469761b9c3a4574a25a0d32e7b4b704,russia,1,15,1,False,True
20566515.0,e67fdd0c5f8844638a269abb70c11492,russia,1,11,0,False,True
20566515.0,e8fc115472de42e89237f6020f72369c,russia,1,3,1,True,True
20566515.0,ec8005d13cbd4e24b9f9ac1504c68098,russia,1,15,1,False,True
20566515.0,ef0d1d211a11451aaee4ea0db9060598,russia,1,11,0,False,True
20566515.0,f1eb235db4c04b548e7204c2a142580b,russia,1,5,1,True,True
20566515.0,f77c259d9d66412eb30fb2de9efa9241,russia,1,8,1,False,True
20566515.0,f9dda9ed9f58464aa71400dd02d7df22,russia,1,15,1,False,True
20573658.0,2a2cf484d72f4eea91365eab1fe66652,syria,8,8,1,False,False
20573658.0,2ca25787a3394c6098a87feacf11d033,syria,8,8,0,False,False
20573658.0,3d706ca8623d4cac9b2b13c53e05c335,syria,8,8,1,False,False
20573658.0,6b4e2d22e6fa4c4f8b158c261d4d7b06,syria,8,8,1,False,False
20573658.0,6d8eff8f2cb644c68054694079897fbf,syria,8,15,1,False,True
20573658.0,9217e64bc236415fbebbbe4989e6b3f7,syria,8,6,1,False,True
20573658.0,9cb5ae544031482bb99877615337e44f,syria,8,3,0,True,True
20573658.0,a9fd1dd81bde45b7b8daa9d3f1de2779,syria,8,3,1,True,True
20573658.0,b5f9e19e856647dfa65422c1e00fa57c,syria,8,11,1,False,True
20573658.0,d4443994f9f54f27b4f9545048a8ae85,syria,8,3,1,True,True
20573658.0,e0d107cd97d94dd791199a0259de835c,syria,8,6,1,False,True
20584451.0,04e029305dcc4d9f9fc111a4f79746e6,climate change,15,1,1,True,True
20584451.0,060edfa5f1d2496ba472dc59235c8eb4,climate change,15,3,1,False,True
20584451.0,0804324dd6ee4e69a10de1fe0e20a06d,climate change,15,15,1,False,False
20584451.0,0eb43c1a961b40bda197ad1fe47641a0,climate change,15,6,0,False,True
20584451.0,1439b806d1c24cfc9aa790a2186ef87b,climate change,15,15,1,False,False
20584451.0,16a849e9f69f4d278393962253ef5d80,climate change,15,15,1,False,False
20584451.0,1765d2eb8d5742a8a27a86970141b66a,climate change,15,6,1,False,True
20584451.0,1c8cebfe6dc44be6ba186a81b48d9dbc,climate change,15,1,1,True,True
20584451.0,1ef4fc5b94a24d4db46df744057d3a1a,climate change,15,12,1,False,True
20584451.0,21e9d7e8a23b46359c9b96d6ca466dc5,climate change,15,15,1,False,False
20584451.0,2866d20c76d84caab4320ad98deb0fd4,climate change,15,15,0,False,False
20584451.0,28e0af07036f433cb55191647c940667,climate change,15,15,0,False,False
20584451.0,2ee26da848e743d4b0dcb404fca3f602,climate change,15,6,1,False,True
20584451.0,32865d7da6884f59b290651a93b3198e,climate change,15,11,1,False,True
20584451.0,3c977ee70cf84b98b206f1dc7ca430eb,climate change,15,1,1,True,True
20584451.0,40bd1206bbf24d76836efe353aed27b9,climate change,15,1,1,True,True
20584451.0,40e08268facc41bd8129e7b46bcf3a23,climate change,15,15,1,False,False
20584451.0,44c4f4bae8fe4534b4cacde10a6c874d,climate change,15,6,1,False,True
